en,nl,description,file,hash
Awaiting manual fulfilment.,Wacht op handmatige afhandeling.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,4d7ed619d3e8fcf7e3151369a3ec7a63
Awaiting payment.,Wacht op betaling.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,b5e6754af9fb6eb789f5fca5d2d970ed
Backorder,Nabestelling,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,ac52934d2cc3e2258351c4aed9e46e4f
Canceled,Geannuleerd,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,0e22fe7d45f8e5632a4abf369b24e29c
Canceled before payment.,Geannuleerd vóór betaling.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,1da4a335bce70069b54b87788476cbb1
Captured,Vastgelegd,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,b8786828a1c422c20e2ce788075a732a
Carrier reference,Vervoerderreferentie,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,148e73e5d98196c3f5ef609399ba54fe
Collected,Opgehaald,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,81e91be8db96be69e372f0c715ec7444
Commerce,Commerce,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,b9738d67b89dfc782746d4a9cf4a1093
Courier / delivery notes,Koeriers-/bezorgnotities,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,bfaf50b758513444e935b28c20d47c52
Courier / driver,Koerier/chauffeur,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,92f85a2157d6a44e44a4a7559e14ca5c
Currency,Valuta,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,386c339d37e737a436499d423a77df0c
Customers,Klanten,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,e6d0e1c8fc6a4fcf47869df87e04cd88
Dashboard,Dashboard,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,2938c7f7e560ed972f8a4f68e80ff834
Delivered,Bezorgd,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,67edd3b99247c9eb5884a02802a20fa7
Delivery,Bezorging,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,065ab3a28ca4f16f55f103adc7d0226f
Delivery %d / pickup %d / local %d.,Bezorging %d / afhalen %d / lokaal %d.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,3ad086a369fd2937f52d80eeea3ca49f
Detail,Detail,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,a254c25adc7d10d7e9c4889484f875a5
Discounts,Kortingen,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,9d5bf15117441a1b52eb1f0808e4aad3
Edit,Bewerken,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,7dce122004969d56ae2e0245cb754d35
Expired,Verlopen,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,24fe48030f7d3097d5882535b04c3fa8
Failed,Mislukt,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,d7c8c85bf79bbe1b7188497c32c3b0ca
Failed or expired.,Mislukt of verlopen.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,d593b7c268e7e54f324cbd0d986ca5b3
Failed payments,Mislukte betalingen,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,9f87a7486369e6256a6c2b3d89b14112
Fulfilled,Afgehandeld,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,2a6de846fd07e369786e3f5b41e20455
Fulfilment,Afhandeling,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,e6780ac40081103092aa3edcd68ab644
Fulfilment status,Afhandelingsstatus,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,31594ce98cd955412ce2285e404517cd
Fulfilment work,Afhandelingswerk,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,8ee81dafa6b6befd6ff3fb3d81111547
Inventory,Voorraad,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,4d604dd8f008145471dc845683399189
Inventory adjusted.,Voorraad aangepast.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,4b2b9e0e5c97e5a442a7d3c56bf11f45
Label URL,Label-URL,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,0dbe844fb964d5eca2f51be724e43294
Launch,Lancering,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,9506f0fd0f7f1b07960b15b4c9e68d1a
Low stock,Lage voorraad,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,7e2525a11bd12b7925456dae1e15ccc3
Low-stock products need review.,Producten met lage voorraad moeten worden beoordeeld.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,a1b591c32596207eb3d9d4b2875a4e00
Manual fulfilment status.,Handmatige afhandelingsstatus.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,620b6ad05fd8ac979aae6959b09491e7
Manual Order,Handmatige bestelling,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,ef6e3146ad2c182a5959d36d844f9e86
Missing permission: %s,Ontbrekende rechten: %s,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,525251bed7edd180f8ef54f6a78a98ac
No active fulfilment work.,Geen actief afhandelingswerk.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,f73aa2801a458c9c5af0c7d2961ef51d
No failed payments.,Geen mislukte betalingen.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,cfe3b924dd597cdcb270d4fc09f99227
No pending refunds.,Geen openstaande terugbetalingen.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,2a176b2be4a5db6b8ff355dd38fe73a0
Not recorded,Niet geregistreerd,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,683ff6e96017de22dea0cd695afa4566
Notes,Notities,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,f4c6f851b00d5518bf888815de279aba
Open value,Openstaande waarde,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,d81b135a9ba813779e8a735d4a05ad10
Operations Attention,Operationele aandacht,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,3ce60899e06364b158382961e2500348
Orders,Bestellingen,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,7442e29d7d53e549b78d93c46b8cdcfc
Orders marked payment complete.,Bestellingen gemarkeerd als betaling voltooid.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,0d6d47f84a5435fa35ff15aa312136b2
"Orders, payment status, and recent commerce activity.","Bestellingen, betalingsstatus en recente commerce-activiteit.",,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,49bc09a778fca3a8340b2ea8274d0d4e
Out for delivery,Onderweg voor bezorging,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,300fef4bf740692f50ea2f93a35e7082
Paid,Betaald,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,e0010a0a1a3259ab5c06a19bad532851
Paid order total.,Totaal betaalde bestelling.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,a06a352f8074b647bdd91bc6fad4e9cf
Partially fulfilled,Gedeeltelijk afgehandeld,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,d0eca7fdbd996e90a30d6f0f54a5f4c6
Payment Attempts,Betalingspogingen,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,e4ba582ac4d08b27e376d082c73e3259
Payment is not complete.,Betaling is niet voltooid.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,cef944f6ce8df3bd1813a84c07dd704d
Pending,In behandeling,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,2d13df6f8b5e4c5af9f87e0dc39df69d
Pending + processing.,In behandeling + wordt verwerkt.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,2089352179c5ab139f13a8b0cda3be12
Pending refunds,Openstaande terugbetalingen,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,7b832502e4b04c44f6e673198a559069
Pickup notes,Notities afhalen,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,27b1542f734d2d7d5cce020f9f712b47
Preorder,Pre-order,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,5be8b098f9b79cf3b18767ffc5ecd169
Processing,Wordt verwerkt,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,643562a9ae7099c8aabfdc93478db117
Products,Producten,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,068f80c7519d0528fb08e82137a72131
Products at or below threshold.,Producten op of onder de drempel.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,566b65abe7bb6cc34feead8f578e3266
Proof of delivery,Bewijs van bezorging,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,369f9765f71bb0bf67b24bcb68f7e716
Provider confirmation needed.,Providerbevestiging vereist.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,b589378480c4ac913d81a840e74f47da
Published and unpublished products.,Gepubliceerde en niet-gepubliceerde producten.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,0ce83740b92f83571c068492c3457b43
Ready,Gereed,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,e7d31fc0602fb2ede144d18cdffd816b
Ready for pickup,Klaar om af te halen,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,5336bebf821f868944fe21a3c9df9d5c
Recovery,Herstel,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,d8afbc541b39d23648c823057cffe3a5
Refunds,Terugbetalingen,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,53beb26d8bca00f56fbd295fdee83459
Reports,Rapporten,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,c91c7b93c28cd18741b71f727ee81ee3
Reserved,Gereserveerd,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,942d4e37dd5607ab68e54755540d4a47
Returned,Geretourneerd,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,fdfac28b5ad628f25649d9c2eb4fc62e
Revenue,Omzet,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,54358a914f51e1af19df8520159fe607
Review failed orders or recovery.,Bekijk mislukte bestellingen of herstel.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,ef43e19cfda5c2d33b579630d0d95867
Save,Opslaan,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,c9cc8cce247e49bae79f15173ce97354
Search,Zoeken,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,13348442cc6a27032d2b4aa28b75a5d3
Send delivery email,Bezorgmail verzenden,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,d2b7f980332cd2d5077fc262c115a448
Send pickup email,Afhaalmail verzenden,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,2207920bdf793b33b1904c635eb905a1
Send shipping email,Verzendmail verzenden,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,64cc7ac09233bf45a2d6e4a126df57d6
Settings,Instellingen,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,f4f70727dc34561dfde1a3c529b6205c
Shipped,Verzonden,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,747cf5c8587184b9e489ff897d97c20d
Stock attention,Voorraadaandacht,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,57a3859f33b76fffbd48ce9c184aa0f5
Stock looks clear.,Voorraad ziet er goed uit.,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,21dc748969cd56fbcf08e7716906f852
Store pickup,Afhalen in winkel,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,7acd148468a59641357e7ea01a28deec
"This Mercato action requires the ""%s"" permission.","Deze Mercato-actie vereist het recht ""%s"".",,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,cea52c4391e04f49c02611e826a9766c
Timeline,Tijdlijn,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,3d1f92a565d3b1a61880236e33c49bf3
Tracking,Tracking,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,2205dc082ba550b67ad71e3e2241d9a6
Tracking URL,Tracking-URL,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,0979779c4569141b98591d326d343ec2
Tracking: %s,Tracking: %s,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,ae43f43c40307720beffd481e49886be
Unfulfilled,Niet afgehandeld,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,41cdc540f6e9f854bdc9e7b741a9ebfe
Waiting,Wachten,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,5706de961fb376d701be6e7762d8b09c
Webhooks,Webhooks,,site/modules/Mercato/src/Admin/ProcessMercatoAdminHelpers.php,221d2a347ebfc15d48665188f639d1cb
"CSV import %s: price %s -> %s, stock %s -> %s, %d image(s).","CSV-import %s: prijs %s -> %s, voorraad %s -> %s, %d afbeelding(en).",,site/modules/Mercato/src/Admin/ProcessMercatoEventReaders.php,a1eab8bd42197c2f44cb61f45f714bf7
Duplicated from #%d %s with %d image(s).,Gedupliceerd vanuit #%d %s met %d afbeelding(en).,,site/modules/Mercato/src/Admin/ProcessMercatoEventReaders.php,1f6a90480ad1b24fbb82504eea2b0f66
Manual page edit changed: %s.,Handmatige paginabewerking gewijzigd: %s.,,site/modules/Mercato/src/Admin/ProcessMercatoEventReaders.php,d685c56cbc012ca9e9646665a7826fc9
Manual page edit.,Handmatige paginabewerking.,,site/modules/Mercato/src/Admin/ProcessMercatoEventReaders.php,84e79851909f7cf0e690a8d30e3472df
Policy %s: %s -> %s.,Beleid %s: %s -> %s.,,site/modules/Mercato/src/Admin/ProcessMercatoEventReaders.php,2f867d923de3ca150621bb710d24be41
Price %s: %s -> %s.,Prijs %s: %s -> %s.,,site/modules/Mercato/src/Admin/ProcessMercatoEventReaders.php,e5189b8ff49ba5682a581f3aed6b7360
Product detail quick update changed: %s.,Snelle productdetailupdate gewijzigd: %s.,,site/modules/Mercato/src/Admin/ProcessMercatoEventReaders.php,d8955d9bd4f868ccab312c432472192a
Product detail quick update saved without field changes.,Snelle productdetailupdate opgeslagen zonder veldwijzigingen.,,site/modules/Mercato/src/Admin/ProcessMercatoEventReaders.php,0aab58b927a93672f1c36ca6f1e4d348
Product status %s: %s -> %s.,Productstatus %s: %s -> %s.,,site/modules/Mercato/src/Admin/ProcessMercatoEventReaders.php,b352c0442447e11c73547754598d6041
Status %s: %s -> %s.,Status %s: %s -> %s.,,site/modules/Mercato/src/Admin/ProcessMercatoEventReaders.php,272d6657cbbed068f54508de4726736d
Stock changed by %+d%s.,Voorraad gewijzigd met %+d%s.,,site/modules/Mercato/src/Admin/ProcessMercatoEventReaders.php,82104044315dc9fab641a9fdc2b492c8
CSV header row is missing.,CSV-headerrij ontbreekt.,,site/modules/Mercato/src/Admin/ProcessMercatoImportCustomerReportData.php,e54de64fcecb138cdeb3036b94cbc3bc
Image source is unreadable: %s,Afbeeldingsbron is onleesbaar: %s,,site/modules/Mercato/src/Admin/ProcessMercatoImportCustomerReportData.php,00f2e414c603e436eb4cc70552d4aa5b
Line %d: price must be numeric.,Regel %d: prijs moet numeriek zijn.,,site/modules/Mercato/src/Admin/ProcessMercatoImportCustomerReportData.php,498e5b0122f55c8c5df547393f71cace
Line %d: title is required.,Regel %d: titel is verplicht.,,site/modules/Mercato/src/Admin/ProcessMercatoImportCustomerReportData.php,9e1748a898b7ce11e91a630acd23ac74
Needs attention,Vereist aandacht,,site/modules/Mercato/src/Admin/ProcessMercatoImportCustomerReportData.php,d6f5722e464f95d8d6411841b90ee6d2
New,Nieuw,,site/modules/Mercato/src/Admin/ProcessMercatoImportCustomerReportData.php,03c2e7e41ffc181a4e84080b4710e81e
Paste CSV content before importing.,Plak CSV-inhoud voordat u importeert.,,site/modules/Mercato/src/Admin/ProcessMercatoImportCustomerReportData.php,8d24321488da33192095fd76a70b988c
Products parent or mrc-product template is missing. Run the Mercato installer.,Bovenliggende productpagina of mrc-product-template ontbreekt. Voer de Mercato-installatie uit.,,site/modules/Mercato/src/Admin/ProcessMercatoImportCustomerReportData.php,b172fad6a4045d820fbe7624557dc5ce
Repeat,Herhalen,,site/modules/Mercato/src/Admin/ProcessMercatoImportCustomerReportData.php,7020426cfb0a204051be4b3053d2acc8
VIP,VIP,,site/modules/Mercato/src/Admin/ProcessMercatoImportCustomerReportData.php,5a11e0bd65af42743f1db2f10bcbba8e
Change framework,Framework wijzigen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchExports.php,913e747ed6c7863bc3e75404e1a5003b
Configure fulfilment,Afhandeling configureren,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchExports.php,4e81808597d37ecf4311c8145abfbd1c
Configure methods,Methoden configureren,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchExports.php,9f098ea532c0482cc2e85049025e3cfc
Edit currency,Valuta bewerken,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchExports.php,bb665b0f701ba91a85e5240a5809508d
Email settings,E-mailinstellingen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchExports.php,5386484801d01d2ece73fbc5f605f739
Gateway settings,Gateway-instellingen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchExports.php,790a83218a99ea718dbd72417d0d8baa
Open,Openen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchExports.php,c3bf447eabe632720a3aa1a7ce401274
Open discounts,Kortingen openen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchExports.php,eb1c6103e1cf366b3fe7e4ce1017d97f
Open products,Producten openen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchExports.php,33f73604f72436a3c49a2cb3b870c073
Receipt settings,Bonnetje-instellingen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchExports.php,cd76da8973722589768db78a92cae723
Review oversell products,Producten met oververkoop bekijken,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchExports.php,891b428da1bc9c5e130a60cff41cd734
Review products,Producten bekijken,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchExports.php,063fe591cea34098d3e30dbe74d3c814
Review roles,Rollen bekijken,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchExports.php,4b1070748337e0b1dc6cbf83ab8f7db6
Review settings,Instellingen bekijken,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchExports.php,0dd9a339c52287eaa3280fb956a07324
Select policies,Beleidsregels selecteren,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchExports.php,681ae83a5d728c5719a400e87a4f24ff
%d active coupon(s): %s,%d actieve coupon(s): %s,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,f46fdc66de9b6ad85ffbb62740e3f652
%d commerce permission(s) and %d role preset(s) are ready.,%d commerce-rechten en %d rolvoorinstelling(en) zijn gereed.,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,dfd81e68676215df860e6295ebac1512
%d launch blocker(s),%d launch-blokkade(s),,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,d6fbd5dfc0c43ee216c0a74d6fa6bd92
%d more item(s) in the full checklist below.,%d meer artikel(en) in de volledige checklist hieronder.,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,a0db96ec5cad4201bb19afba79f93319
"%d ready, %d recommended, %d blocking","%d gereed, %d aanbevolen, %d blokkerend",,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,b801ccbaaf6bd09cf54d3af7439fe82e
%s lacks: %s,%s mist: %s,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,dee5a778a7515149ae5d3ef47d421adc
15-minute shop setup,Winkel instellen in 15 minuten,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,120d85adee628a3216f125b29b352bbc
Add products,Producten toevoegen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,ea6fc12147e71d57bdd78ca17ca734ce
At least one sellable product with price and stock.,Ten minste één verkoopbaar product met prijs en voorraad.,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,89b00ba71f5d67007151a5c03c444ed0
Blocking,Blokkerend,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,bd0ca6be53b0f3d2886fd53fcb52574e
Blocking remaining,Blokkerend resterend,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,b4dcdc7ecc3de92bf150d4815c71cd91
Checkout,Checkout,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,6ff063fbc860a79759a7369ac32cee22
"Checkout, products, success, cancel, and orders pages.","Pagina's voor checkout, producten, succes, annuleren en bestellingen.",,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,e20f084e38cbc489f719c05e8389c234
Choose fulfilment,Kies afhandeling,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,9c8ca246d14a03fdb9f8e01a49838d62
Clear gateway setup,Gatewayconfiguratie wissen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,c1f4259fbbd1149fc131b254449ff32e
Clear these before accepting real payments.,Wis deze voordat u echte betalingen accepteert.,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,4b930c885cb9ca1b963228b39a9b9121
Configure emails,E-mails configureren,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,25896d3ca04b61783a425f1fd5dbe10f
Create a demo coupon such as WELCOME10 to validate checkout discounts.,Maak een demo-coupon zoals WELCOME10 om kortingen bij checkout te valideren.,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,103249e85a90ab4d8e8482656f3916a2
Create demo order,Demobestelling aanmaken,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,ca3ee81f645a6a542e93a07cd5d5552a
Create storefront pages,Winkelpagina's aanmaken,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,faec7069126afa154d04b6e7e195a32a
Create WELCOME10,WELCOME10 aanmaken,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,40b8fdd7fc1d85efbb76e9fccd6ff5d4
Critical setup is ready. Review recommended tasks before going live.,Kritieke configuratie is gereed. Bekijk aanbevolen taken voordat u live gaat.,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,34256144d36a60a858052bb46a722da2
Customer comms,Klantcommunicatie,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,41a8d65646acd4b4bd744f833951412c
"Delivery, pickup, or local delivery available at checkout.","Bezorging, afhalen of lokale bezorging beschikbaar bij checkout.",,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,2bc140b3e8e12820f440b62ab51cb9f8
Demo fulfilment method,Demo-afhandelingsmethode,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,2e7436d25671323201a91d10cef0cf4f
Demo order creation is disabled while production mode is active.,Aanmaken van demobestellingen is uitgeschakeld terwijl productiemodus actief is.,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,6dd71f698dc13475660112eaf648bf7a
"Demo, Stripe, Mollie, or PayPal method selected for checkout.","Methode Demo, Stripe, Mollie of PayPal geselecteerd voor checkout.",,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,09abc6157dd8deb5bef3769df6a5c401
Discount template is missing. Run installer/repair first.,Kortingstemplate ontbreekt. Voer eerst de installatie/reparatie uit.,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,580c57cd4ec5f875b26999973c97b22f
"Enable a full test checkout with Demo Payment, or create paid workflow fixtures without contacting a gateway or changing stock. Demo checkout payments follow normal stock updates.","Schakel een volledige testcheckout in met Demobetaling, of maak betaalde workflow-testsets zonder een gateway te benaderen of de voorraad te wijzigen. Demo-checkoutbetalingen volgen normale voorraadupdates.",,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,e9a493b0c29658815fabcf16e379590f
Enable demo checkout flow,Demo-checkoutflow inschakelen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,22bdb897ef67a3ab5526700d27860faa
Enable payments,Betalingen inschakelen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,bf3f3521263aac001fe6707102df89d6
Enabled gateways have required setup data.,Ingeschakelde gateways beschikken over de vereiste configuratiegegevens.,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,104e3f1330945164cc545d7bd88edc3f
Export checklist,Checklist exporteren,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,af80e73de20e318c3a21bd977b937dd2
Export summary,Overzicht exporteren,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,33a878654c1bae312396821ff6131cdb
Follow these steps to move from install to a safe first test payment.,Volg deze stappen om van installatie naar een veilige eerste testbetaling te gaan.,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,2c59ecb5e9648045129e9adac4597ea3
Gateway issues,Gatewayproblemen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,2349ca33f3ac7427c7117bceff43ec06
Gateway settings,Gateway-instellingen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,790a83218a99ea718dbd72417d0d8baa
Gateways,Gateways,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,f4bb39e6340915be908d4b0121d6a05a
Guided launch phases,Begeleide lanceringsfasen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,6b3df1d86055b16605b6a3ea202c872d
Launch Checklist,Lanceringschecklist,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,d45778641d894e24faaad58821dedcb2
Launch score,Lanceringsscore,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,1513a109106891142bcdb6abf26fa6ed
"Live keys, webhook secrets, and provider setup for enabled gateways.","Live sleutels, webhookgeheimen en providerconfiguratie voor ingeschakelde gateways.",,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,177615efd0bf07189888fdb15141fd48
Missing permissions: %s,Ontbrekende rechten: %s,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,73b8adcad71e638c49bca9d1399acc41
Missing roles: %s,Ontbrekende rollen: %s,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,a9a05971d514fc240ff2bc25c180694d
Needed,Nodig,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,b288888cef12f86d1cf54c61df6c59af
Next actions,Volgende acties,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,3911c09388680565603bf3f4d39389fa
No blocking tasks remain.,Er zijn geen blokkerende taken meer.,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,1b44d0a8f339fe7fd4b6ec917d8956ca
No launch blockers,Geen lanceringsblokkades,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,06b0dc8bd55dba01c863276929fd5f1a
No recommended gaps remain.,Er zijn geen aanbevolen hiaten meer.,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,496a7347b7f77938fbd9ea8ec97e72c0
